,이용횟수
4170313.0,19
9004623.0,2
4115103.0,13
4199775.0,146
4106934.0,44
2806015.0,1
3209.0,4
4176446.0,31
4111210.0,2
4199623.0,86
4151505.0,13
72855.0,2
14831.0,1
314.0,24
4118508.0,2
9013851.0,4
4111756.0,7
70756.0,16
20222.0,25
4116182.0,91
4113824.0,13
4107626.0,4
2801527.0,7
4100133.0,36
8501631.0,5
4116630.0,13
4102083.0,1
4179204.0,11
4195005.0,6
4113769.0,19
4102028.0,13
4135526.0,12
4103729.0,9
4105318.0,12
4100542.0,21
8502218.0,6
9034716.0,8
8001792.0,4
4179005.0,11
4101999.0,6
4116614.0,14
4107792.0,1
4160075.0,2
9197547.0,31
4116626.0,23
4100288.0,1
9007883.0,4
7102185.0,2
4150468.0,7
9008744.0,3
9008655.0,5
4170286.0,15
4119050.0,3
4118140.0,2
2800624.0,2
9002129.0,25
4176355.0,3
9012456.0,3
8001418.0,10
4101459.0,6
9010444.0,5
4110113.0,3
4176769.0,47
4102834.0,22
4130219.0,7
4120546.0,9
4123280.0,6
4119429.0,27
4170748.0,5
72259.0,2
74622.0,1
4126.0,102
4198934.0,8
8501054.0,1
4114756.0,13
4170567.0,3
9198814.0,2
4135334.0,6
4130139.0,9
4176905.0,10
4116315.0,22
4117374.0,6
7103688.0,25
4120969.0,1
4100345.0,4
4102800.0,13
9013913.0,4
9035972.0,9
72113.0,2
4103550.0,2
4101005.0,3
73010.0,1
72245.0,1
4113276.0,7
4109689.0,11
4136158.0,2
4114481.0,8
4171386.0,12
4102389.0,1
9009135.0,1
4111681.0,2
9011885.0,5
4130374.0,30
4112151.0,5
4173923.0,11
10734.0,9
4103854.0,2
4116519.0,5
8002625.0,5
4119662.0,1
4160099.0,11
4198966.0,47
1880.0,37
11213.0,3
9033838.0,6
4199509.0,18
4160233.0,28
4100516.0,1
4100522.0,5
4116725.0,26
4122326.0,11
4150016.0,1
9005001.0,1
4117373.0,50
4107028.0,10
2713.0,17
4104013.0,6
4197002.0,59
4102949.0,1
4122168.0,105
4111853.0,14
4103697.0,18
4199202.0,10
4176829.0,6
4176680.0,10
71124.0,2
9000135.0,4
9009612.0,1
4100728.0,1
9010371.0,8
4111948.0,4
4119058.0,11
2803050.0,1
4103430.0,3
4116319.0,42
9000853.0,10
9012855.0,2
4103750.0,9
4123507.0,3
4179134.0,17
4178820.0,8
4106974.0,1
4117447.0,6
9123438.0,17
4179155.0,8
4103461.0,30
4107858.0,11
4199381.0,9
8502017.0,10
4115020.0,37
72059.0,2
9034553.0,5
4112198.0,19
4103515.0,26
9165.0,1
9008933.0,8
4151538.0,6
4101579.0,22
1314.0,3
8502231.0,39
4100599.0,1
9034950.0,11
4119307.0,14
4150298.0,13
4195684.0,5
4196125.0,12
4107669.0,7
4103974.0,1
4100570.0,24
4122281.0,4
4100581.0,12
4118422.0,1
75495.0,2
4199183.0,6
4130344.0,11
8501699.0,1
4111683.0,2
9004245.0,3
74197.0,3
4118324.0,4
4108489.0,1
4171291.0,1
9002700.0,6
9010117.0,2
8502151.0,3
8501084.0,1
4198964.0,4
9033942.0,1
4115187.0,34
4119295.0,15
9012691.0,4
72166.0,1
4170026.0,4
4174270.0,1
4119324.0,32
2802553.0,1
4121289.0,11
9001868.0,1
4179434.0,5
4111880.0,30
9010505.0,4
9108436.0,2
4103472.0,10
4110121.0,13
4503.0,35
9010235.0,2
4117399.0,56
8002390.0,1
9000932.0,30
12311.0,6
2624.0,41
4112192.0,8
4170862.0,33
8300553.0,2
75837.0,2
9006212.0,1
9002701.0,8
2732.0,29
4197597.0,44
4195571.0,2
9567.0,5
4102173.0,13
1215.0,3
4513.0,17
9001897.0,2
9009532.0,3
4116553.0,4
4197542.0,8
4103396.0,5
4176950.0,34
4105289.0,20
13624.0,10
4107821.0,1
4150131.0,19
2647.0,4
4110395.0,2
4102813.0,19
9010980.0,2
9010516.0,14
4105349.0,5
4113312.0,9
9226.0,13
9012880.0,8
2803392.0,8
4198879.0,18
4170408.0,31
4111659.0,14
8879.0,9
4112073.0,4
9011581.0,2
9005454.0,3
4179144.0,14
9848.0,5
9968.0,11
4179343.0,24
4106933.0,7
4107917.0,19
74923.0,39
4195956.0,2
4102290.0,2
4176967.0,11
9656.0,12
7103641.0,17
4118621.0,8
4176099.0,13
4130268.0,2
32733.0,3
4135336.0,1
4106952.0,11
4195723.0,3
9150139.0,17
4100007.0,5
4175623.0,24
4177068.0,2
4110762.0,6
8000831.0,2
4178204.0,27
8501593.0,4
9003442.0,2
4178983.0,16
4131067.0,2
4135687.0,9
4119410.0,24
2613.0,4
2801663.0,3
4130240.0,6
4110173.0,15
4160112.0,12
9011779.0,1
9009122.0,8
4101882.0,51
9011584.0,6
4102881.0,29
4116246.0,1
4174256.0,1
4176912.0,5
9000747.0,4
4197202.0,17
4100337.0,8
9000919.0,2
7102625.0,8
4179023.0,4
4103984.0,1
4179175.0,6
4103659.0,17
4150528.0,2
4105603.0,14
4116515.0,6
4176694.0,3
4106852.0,12
4100480.0,12
4121272.0,1
4112361.0,17
9103388.0,6
9109767.0,1
4195436.0,10
4196956.0,50
4176765.0,12
4122915.0,13
2807078.0,1
4103543.0,15
4121409.0,2
4195722.0,11
4197019.0,29
4101609.0,2
4150326.0,17
4150952.0,1
4809.0,5
4199596.0,182
9002682.0,15
4102205.0,3
4195034.0,18
4101492.0,9
4113944.0,2
4199629.0,15
4101973.0,1
72591.0,2
4130285.0,51
4160395.0,44
4170050.0,1
4112062.0,1
4100325.0,3
9032823.0,6
4110798.0,5
9012061.0,1
4111662.0,44
73637.0,2
9102925.0,36
8003170.0,14
4111689.0,3
70707.0,5
4701.0,6
2800897.0,1
4170068.0,1
74681.0,11
70721.0,1
9000240.0,2
4114847.0,34
4110415.0,14
2801514.0,3
4121198.0,2
9008883.0,10
4100875.0,1
12333.0,1
4119395.0,9
4116746.0,59
4101686.0,1
4136063.0,3
11094.0,3
4117384.0,14
4130384.0,2
4109775.0,14
4120269.0,1
9000128.0,22
4118496.0,3
11889.0,1
4105282.0,13
2802628.0,6
9012598.0,3
4100249.0,2
4199907.0,20
9010551.0,7
4101879.0,34
4112390.0,2
4130265.0,1
4130332.0,30
2751.0,44
4176598.0,27
4118148.0,2
4101877.0,4
9531.0,3
8001167.0,1
11321.0,2
4150189.0,39
4112047.0,21
11174.0,4
9034200.0,6
4101971.0,5
9004921.0,6
4114770.0,7
4179136.0,73
4116594.0,24
4107695.0,12
9100988.0,1
4118502.0,14
9121767.0,1
4115059.0,8
4199373.0,2
4116557.0,9
4101475.0,14
75126.0,2
4105555.0,1
9005065.0,1
4117262.0,21
9011893.0,7
4100601.0,34
9010194.0,4
9002855.0,25
72943.0,1
4105677.0,1
10614.0,7
4111947.0,7
4118278.0,16
9505343.0,1
9114464.0,1
4178988.0,8
4118372.0,14
4160208.0,19
4111612.0,11
4100079.0,42
4116996.0,8
8000266.0,1
4102477.0,2
2800164.0,9
72795.0,3
2528.0,43
4195707.0,14
4103265.0,4
8001394.0,1
4103602.0,126
4103473.0,3
9013758.0,15
4110089.0,9
4112261.0,8
9000556.0,19
9036729.0,5
9964.0,28
9009059.0,9
8003178.0,2
9009530.0,2
9009881.0,1
4176971.0,7
4130378.0,2
4196987.0,4
9000790.0,2
2642.0,26
4119454.0,5
4115841.0,2
2804912.0,1
7000166.0,11
10544.0,4
4121770.0,40
9008782.0,13
7816.0,85
4130273.0,7
4176093.0,14
9105341.0,3
4116230.0,5
9101579.0,4
11732.0,12
1021.0,7
4199046.0,11
4101978.0,27
4102218.0,1
4103791.0,53
9119116.0,12
4195446.0,5
4100299.0,3
4131051.0,8
4117369.0,40
2800436.0,2
3110.0,3
4131062.0,4
4119418.0,30
4160236.0,5
9011184.0,15
75305.0,24
4113604.0,19
4117309.0,4
4196076.0,18
9003369.0,15
4170853.0,8
4119897.0,14
4170278.0,2
201.0,39
9102649.0,12
9008721.0,4
4130371.0,12
4101829.0,1
4104720.0,6
4103723.0,31
1813.0,50
4118371.0,36
4119458.0,2
4114762.0,4
4110366.0,8
8000362.0,12
4130239.0,1
4197587.0,36
4130390.0,6
9012974.0,1
4119243.0,5
4105247.0,19
4103660.0,11
4170340.0,126
4195724.0,2
4113601.0,40
4116885.0,5
4118571.0,15
4176876.0,2
4103724.0,11
4178483.0,9
2801508.0,2
4170982.0,5
4151622.0,1
4110114.0,30
4178361.0,3
4105220.0,2
9108161.0,4
4150541.0,1
1219.0,5
4118444.0,38
4110150.0,9
4105695.0,4
9004926.0,1
4115188.0,51
4103487.0,29
4102929.0,4
7102092.0,27
9003558.0,3
4101144.0,3
4112174.0,6
76824.0,2
4117899.0,10
4119346.0,83
4197561.0,16
4151562.0,13
9614.0,13
4102775.0,8
159.0,37
75892.0,4
4111655.0,5
9000851.0,22
4112348.0,14
4100622.0,9
3131.0,6
4103751.0,3
9108883.0,1
4173985.0,2
4112381.0,8
4198840.0,23
4118528.0,8
4176755.0,1
8501059.0,2
7000186.0,2
4102144.0,17
4170705.0,1
9008415.0,10
9008504.0,6
9004372.0,23
9010284.0,5
73319.0,1
9006474.0,4
4116564.0,15
4199815.0,4
4107845.0,5
9009055.0,13
4170783.0,2
9037190.0,4
4116616.0,18
9009637.0,1
7877.0,1
9011583.0,20
4176155.0,2
9033712.0,8
70641.0,10
9009851.0,7
4100437.0,12
4110221.0,10
9004157.0,6
9035095.0,2
4103826.0,32
8501869.0,1
4119297.0,10
1325.0,1
4112147.0,10
4108298.0,1
4195616.0,12
4135075.0,5
9006791.0,2
4196092.0,5
4119197.0,3
4170048.0,2
4119740.0,1
4116498.0,9
4178965.0,3
4117041.0,27
4111684.0,5
4119035.0,1
4123487.0,8
2800641.0,2
4119801.0,3
4170721.0,16
4102101.0,1
4104678.0,9
4101471.0,19
10253.0,3
4117275.0,33
4117597.0,1
9001352.0,1
2805001.0,2
8003087.0,4
70807.0,1
4179362.0,1
9002821.0,4
9150160.0,39
4170036.0,12
4131043.0,10
11277.0,2
9170833.0,4
4100543.0,6
11988.0,1
4118402.0,50
4178617.0,36
4119705.0,6
4105317.0,3
4105274.0,19
9037173.0,2
4105266.0,32
4104022.0,1
4170295.0,2
4198814.0,13
4100419.0,6
9010048.0,5
4151576.0,12
4113745.0,18
4179329.0,15
71424.0,2
4106538.0,4
4114201.0,53
9134196.0,19
4196544.0,1
4123663.0,9
13865.0,4
9861.0,2
4130229.0,6
4118395.0,18
9002896.0,14
8502010.0,6
74922.0,59
4123010.0,9
4115014.0,3
4170279.0,19
9012523.0,1
4199821.0,7
4116606.0,1
9006031.0,6
4197704.0,1
2800857.0,2
4199862.0,9
2737.0,36
4118196.0,6
4123682.0,2
4103343.0,8
4131048.0,3
4103704.0,9
4197747.0,2
9404.0,7
4196061.0,24
15596.0,1
7985.0,1
9179285.0,7
9106925.0,5
9118843.0,1
4117335.0,21
4101982.0,11
9011080.0,22
4103459.0,4
4196123.0,35
4177228.0,1
4120058.0,7
4107861.0,3
10550.0,2
4111354.0,1
4151571.0,9
4176105.0,10
4170661.0,1
4105308.0,18
4117417.0,5
4118281.0,22
9008679.0,9
4105290.0,11
4179174.0,4
4104804.0,1
9426.0,5
4103132.0,1
72529.0,28
4101460.0,38
4103539.0,12
4178904.0,33
74745.0,3
70890.0,2
4100541.0,4
4174244.0,2
4178996.0,13
9002800.0,7
9001924.0,8
4176911.0,6
2805713.0,6
75920.0,7
8002146.0,9
4199314.0,24
73679.0,13
4100387.0,46
1882.0,20
4176081.0,15
4106526.0,5
2802618.0,4
7000014.0,2
4103281.0,6
8001420.0,1
4196569.0,4
8974.0,4
4176596.0,6
72350.0,12
11378.0,2
9010671.0,8
9012741.0,8
4117184.0,18
11716.0,5
4177005.0,2
4199452.0,4
4100192.0,2
2637.0,14
9000249.0,9
4116111.0,98
72250.0,7
4100520.0,21
4115524.0,1
4100436.0,19
4112955.0,8
9002661.0,6
4119268.0,8
4170736.0,12
4117758.0,1
4106700.0,4
9009032.0,10
75579.0,1
12352.0,2
9000430.0,5
4199364.0,7
4105544.0,4
4117905.0,3
76905.0,3
9003599.0,1
9008764.0,2
9009327.0,3
10389.0,2
4107777.0,6
9004248.0,1
4119781.0,2
15906.0,5
4150128.0,24
9005437.0,3
4117790.0,7
4110670.0,35
4103460.0,15
11995.0,6
4100054.0,93
4100625.0,46
4103242.0,1
4170368.0,10
2802925.0,1
4102243.0,1
4121327.0,45
4103121.0,41
9003555.0,10
4102501.0,1
75440.0,1
4170945.0,1
9101920.0,1
9134656.0,3
4101894.0,1
2802942.0,4
9005351.0,1
4130177.0,5
9034782.0,8
4199605.0,19
4170518.0,10
4130522.0,53
4199718.0,2
9013895.0,2
8001438.0,2
9326.0,11
4115116.0,3
4151638.0,14
72027.0,6
70688.0,3
9001512.0,2
11532.0,1
8501261.0,4
9549.0,1
70976.0,6
4176985.0,4
4197333.0,21
4103782.0,1
4170124.0,5
72799.0,16
4119232.0,4
8002134.0,2
4103632.0,1
8502219.0,18
4501.0,65
4101419.0,25
4123661.0,3
8986.0,1
8914.0,10
4130534.0,11
4117846.0,30
9012784.0,1
4107801.0,1
4111870.0,13
70665.0,45
9004378.0,5
15373.0,1
71096.0,24
4117243.0,19
9035347.0,28
9034505.0,5
72531.0,4
4176170.0,25
8503.0,24
4160348.0,26
72060.0,1
4103778.0,8
4170049.0,9
4176651.0,3
4160228.0,1
4109560.0,2
4603.0,2
4195368.0,3
4135055.0,29
4196855.0,14
4114076.0,2
4118336.0,10
4151543.0,2
4103819.0,2
4119949.0,6
9033526.0,1
4179157.0,11
4170154.0,1
4199322.0,5
2800663.0,1
4135092.0,18
4100481.0,6
4101809.0,2
2800664.0,1
2803025.0,1
4117837.0,12
4100252.0,8
4107129.0,7
4100009.0,24
4123648.0,1
2627.0,27
8002695.0,5
4118165.0,7
72081.0,19
4123044.0,5
4197547.0,53
4118208.0,5
4130303.0,5
9012206.0,1
9011302.0,1
4199609.0,7
4111782.0,2
8502099.0,8
4100818.0,3
4116744.0,54
2800543.0,1
4178602.0,2
4118618.0,1
8501003.0,4
4110134.0,9
72605.0,20
9929.0,2
9310.0,4
4116383.0,47
4108320.0,14
9008982.0,3
4171019.0,53
4118513.0,10
4118417.0,2
4118415.0,1
8501885.0,9
9009734.0,1
9009527.0,3
9619.0,7
9002852.0,6
9002684.0,5
4130082.0,29
9003079.0,1
9003447.0,7
4103273.0,6
4111730.0,29
10784.0,19
4198967.0,45
4111787.0,3
11893.0,1
9035958.0,24
8002182.0,1
4111703.0,16
8364.0,4
3117.0,6
4121900.0,7
9001544.0,2
73812.0,1
4176075.0,3
4171304.0,1
74426.0,3
9779.0,6
4118390.0,1
4151643.0,8
4110258.0,13
8884.0,4
4170424.0,2
8937.0,1
7103057.0,11
4110222.0,2
4107039.0,10
9014123.0,3
8001423.0,3
9000248.0,7
4195617.0,14
4103793.0,2
7526.0,3
4199369.0,8
9002715.0,2
7103066.0,3
4105226.0,19
4116651.0,15
1889.0,12
8501933.0,4
4107040.0,1
13773.0,3
4123728.0,51
9000848.0,4
4178615.0,18
2802706.0,1
4105351.0,1
4113568.0,19
4170998.0,11
8000356.0,43
2800345.0,5
4122320.0,14
4118186.0,6
4103600.0,9
2622.0,28
4119416.0,19
9000111.0,1
7101972.0,1
9176398.0,36
4199770.0,21
75760.0,33
4113573.0,15
4115251.0,6
13372.0,1
9176308.0,5
4118546.0,2
4199929.0,7
4119647.0,9
11834.0,2
4178992.0,10
8002713.0,5
8501196.0,1
4100944.0,6
4170149.0,2
4107273.0,9
4102147.0,12
4201.0,9
4199587.0,58
9590.0,10
14502.0,37
7102188.0,4
9037179.0,1
4103814.0,38
4196052.0,2
4120729.0,1
4108296.0,4
4119367.0,15
4105313.0,15
9110238.0,2
9010360.0,8
4114455.0,12
4151527.0,27
8598.0,3
4110736.0,9
70574.0,9
4115416.0,18
4115607.0,9
4176785.0,37
4113292.0,2
4195800.0,2
4110307.0,23
9005380.0,2
4117893.0,1
4123583.0,15
2801237.0,4
4195035.0,6
8002080.0,11
4101368.0,5
4122343.0,21
4111416.0,1
9002131.0,18
4116648.0,3
4170830.0,17
4115102.0,8
4117158.0,4
4176957.0,3
3219.0,3
4119267.0,4
8002228.0,3
9008827.0,7
9009097.0,5
4199068.0,39
11707.0,1
4811.0,4
4130047.0,15
2803403.0,7
4110233.0,2
12139.0,4
4102085.0,2
4101586.0,1
4102869.0,5
4111190.0,2
9177464.0,1
4160244.0,3
4102511.0,3
4100584.0,9
4103425.0,15
4100284.0,1
4118401.0,17
2802894.0,1
4199179.0,2
4115019.0,9
4100413.0,20
7100118.0,1
9008511.0,1
4118385.0,66
8001549.0,4
4117343.0,17
9036310.0,1
12052.0,1
1879.0,12
4176692.0,3
4111803.0,8
4122163.0,12
2801832.0,1
1010.0,9
4113495.0,5
4116601.0,4
9002194.0,3
4123610.0,1
4110280.0,1
4105399.0,36
4150479.0,2
8001718.0,1
2513.0,29
8501471.0,3
4115261.0,1
4123447.0,26
4179135.0,3
4110526.0,2
4101967.0,25
4170251.0,1
9924.0,5
4111716.0,13
9012003.0,2
2803226.0,3
8501072.0,1
4103690.0,7
4118312.0,1
76638.0,11
4119179.0,9
4112090.0,1
9104.0,1
4199634.0,2
4176564.0,11
1816.0,15
4111726.0,20
4131059.0,1
8001067.0,7
8501538.0,14
4116523.0,3
4106717.0,1
4160371.0,39
4115257.0,3
4102754.0,1
4195578.0,2
4102865.0,22
4115158.0,14
4131053.0,4
4115814.0,3
4106946.0,8
2801278.0,2
9926.0,4
4135671.0,12
4101993.0,6
9116230.0,24
9000856.0,79
7103390.0,8
4117397.0,2
4122783.0,10
31544.0,1
4130175.0,3
4112352.0,15
4130364.0,2
9007190.0,1
4101443.0,1
4116600.0,3
4103558.0,7
9004155.0,2
4116554.0,8
4103770.0,16
9004384.0,5
9008919.0,7
3119.0,10
4136459.0,3
4101998.0,3
4116266.0,1
9034966.0,4
4110188.0,13
4107823.0,4
4178975.0,39
4105209.0,1
4130400.0,77
73664.0,1
9034662.0,2
71089.0,1
7708.0,1
4102363.0,1
9008562.0,4
75929.0,5
4111.0,10
4178090.0,2
4120746.0,3
75233.0,1
4113481.0,4
4199899.0,6
4116549.0,13
9737.0,12
4117402.0,6
4100590.0,5
9008659.0,5
8001758.0,3
14571.0,4
60060.0,5
4118191.0,10
4170962.0,43
4111767.0,3
4815.0,7
4107636.0,19
4100167.0,13
4119422.0,21
4102816.0,22
4105839.0,1
4117036.0,10
4130038.0,4
4106960.0,12
4103310.0,1
9118540.0,37
9008047.0,3
71612.0,4
75269.0,1
8003175.0,3
4103148.0,3
4170042.0,3
4199443.0,1
4102269.0,1
4173905.0,12
4119473.0,2
4170385.0,2
4179280.0,1
4103596.0,10
4195600.0,3
8502174.0,2
9010848.0,10
4116623.0,23
4101473.0,18
4178321.0,4
4111921.0,15
9008959.0,7
4170573.0,8
9006329.0,42
4199915.0,13
8001444.0,1
2802966.0,1
4102993.0,3
4105322.0,12
8502220.0,12
1267.0,10
4117394.0,4
4170931.0,1
4112392.0,2
4112131.0,17
7100026.0,13
4116357.0,17
2648.0,8
4111791.0,2
4170951.0,5
4170121.0,12
73093.0,2
4117457.0,18
4103629.0,1
4114997.0,2
4195642.0,1
9033992.0,8
4195899.0,1
4109510.0,27
9423.0,9
4170397.0,11
9034222.0,2
4199695.0,37
2801687.0,3
4118531.0,9
4103424.0,4
4195709.0,32
4106971.0,21
2801319.0,1
9009036.0,12
9011081.0,1
4116095.0,2
4102190.0,4
8001785.0,14
4119064.0,13
4109421.0,4
7103639.0,1
4100391.0,6
4150338.0,2
4103386.0,10
9110441.0,5
9111626.0,4
4112200.0,5
4112209.0,21
8018.0,45
4103762.0,5
4103760.0,6
4117858.0,4
9008688.0,4
4102618.0,1
9000173.0,10
71355.0,18
4101408.0,4
4196537.0,10
4100967.0,6
75224.0,2
9860.0,16
4107844.0,21
9004246.0,3
4111907.0,2
4171040.0,1
4100643.0,59
9012735.0,8
9011737.0,22
9005389.0,6
4114772.0,11
4110165.0,10
4107173.0,5
2802959.0,6
4109241.0,1
4118392.0,21
4121950.0,14
4117917.0,27
4115023.0,32
4195017.0,11
4116317.0,127
4121075.0,1
9013827.0,9
4103810.0,12
9011650.0,1
4110714.0,4
9008905.0,1
4178030.0,2
4111244.0,1
4105565.0,2
4150190.0,24
4176085.0,25
4103270.0,2
9118402.0,18
2714.0,13
4178970.0,4
9182.0,3
9113793.0,2
9011666.0,4
4179299.0,4
2800670.0,2
4198973.0,39
4110119.0,19
4150118.0,52
9011310.0,6
9033591.0,4
4103533.0,63
4117327.0,13
2802809.0,4
4131065.0,9
4170983.0,48
9002251.0,1
4170687.0,12
4170994.0,7
4114996.0,3
4101848.0,20
9007616.0,2
4122335.0,1
4170979.0,16
4179017.0,5
4178995.0,8
4812.0,9
8501147.0,3
4170345.0,6
4130161.0,25
4121413.0,1
7102449.0,3
4117129.0,16
4113602.0,17
9008391.0,2
4170543.0,10
4150245.0,29
4105771.0,16
9007688.0,4
4176082.0,15
4118293.0,20
4115121.0,9
8000271.0,1
4178985.0,6
4103485.0,57
4170361.0,6
9005040.0,1
4123751.0,35
2806730.0,1
4176111.0,23
4115000.0,1
8732.0,7
4130122.0,8
4112353.0,5
2805276.0,1
4130256.0,7
4106077.0,1
4198938.0,7
4101315.0,4
4112243.0,1
4176870.0,1
9004242.0,2
9816.0,10
9034953.0,3
4215.0,5
4170559.0,1
4172252.0,6
4150599.0,3
2802893.0,5
4196285.0,9
7000099.0,1
4107789.0,12
4105310.0,16
4110231.0,4
4176256.0,1
4102817.0,30
9004049.0,2
4114335.0,5
4103818.0,21
9002801.0,3
4179227.0,9
7000162.0,2
2712.0,5
8501365.0,1
4121287.0,2
73685.0,9
9010141.0,1
9411.0,7
8600000.0,5
2800567.0,1
9109585.0,8
8323.0,1
4196188.0,25
9009203.0,8
4101891.0,5
4119953.0,37
4118274.0,15
8978.0,4
9009519.0,5
4108008.0,63
9008522.0,1
32159.0,2
4130319.0,6
75235.0,1
8501377.0,2
4130523.0,16
4178503.0,2
9036824.0,3
9000164.0,4
4199220.0,1
4170268.0,32
9117632.0,15
4103497.0,9
4176617.0,16
10274.0,11
4117350.0,1
9007408.0,1
4107852.0,3
2802630.0,3
10661.0,22
4107602.0,4
10124.0,1
4107600.0,4
9103387.0,3
4102184.0,6
4197538.0,14
4111733.0,31
4176603.0,10
4107132.0,16
9033550.0,45
4116641.0,5
4107625.0,2
15488.0,2
4100279.0,4
4197439.0,10
9000615.0,1
2801612.0,1
4118386.0,11
4114332.0,3
4117946.0,1
4112491.0,5
2804812.0,1
3201.0,3
4103579.0,14
4105064.0,1
4111764.0,7
9034298.0,13
4100596.0,33
4136264.0,5
4170199.0,5
4111587.0,2
2546.0,23
4117629.0,1
9005436.0,13
10034.0,2
4121350.0,8
4199778.0,10
8902.0,3
4115662.0,1
4116736.0,41
4107868.0,20
4106818.0,6
4131046.0,1
4131057.0,4
4114918.0,41
4199045.0,11
4103541.0,10
4116781.0,8
9111971.0,2
4135009.0,5
4112129.0,3
9010827.0,3
8002642.0,8
4199817.0,9
7101697.0,45
4170821.0,4
9000264.0,3
4103608.0,9
8002081.0,2
4100349.0,6
4103357.0,3
76069.0,1
8002631.0,6
14496.0,4
4114425.0,20
4111668.0,2
4170035.0,2
4101811.0,1
4110152.0,19
4176593.0,7
4150688.0,1
9130052.0,1
4122482.0,8
4199017.0,2
4135725.0,12
4103529.0,23
4115474.0,3
9007999.0,4
4102000.0,7
4106662.0,1
4170060.0,5
4107229.0,2
4121366.0,26
2801895.0,3
4112149.0,7
4130307.0,6
8501552.0,2
4119424.0,1
4116990.0,42
9002385.0,8
4101952.0,2
4105573.0,1
4111653.0,14
9178340.0,4
4111785.0,5
4196915.0,1
4111852.0,30
10740.0,5
4135726.0,7
70685.0,2
4106945.0,8
4111213.0,2
4160046.0,6
4102012.0,2
4150289.0,1
4171174.0,1
9013358.0,2
1261.0,2
4109193.0,1
4114320.0,7
4179247.0,6
4117246.0,8
4120822.0,1
9010295.0,2
72110.0,4
4109842.0,1
9036874.0,16
11644.0,1
4106847.0,1
4121825.0,15
204.0,28
4110809.0,3
4115462.0,2
8502005.0,2
4103611.0,10
9011492.0,1
8003109.0,2
4110851.0,1
8501253.0,1
2801647.0,3
75080.0,3
4606.0,2
73169.0,5
4113571.0,14
4196646.0,2
4107857.0,7
4110197.0,10
4131040.0,1
4102878.0,5
4118389.0,8
4807.0,11
4170520.0,58
4178481.0,2
9476.0,4
9114003.0,2
9005343.0,2
4112.0,29
2802965.0,4
9034769.0,1
8002638.0,1
4101391.0,2
4100822.0,1
4105629.0,2
4196572.0,3
4150242.0,4
11436.0,1
2801788.0,4
318.0,75
70940.0,2
4117445.0,6
4131041.0,6
4103462.0,1
4101901.0,3
4101898.0,3
4170557.0,1
4117393.0,16
8001764.0,8
4103945.0,2
4135673.0,9
4118313.0,16
72814.0,5
75850.0,3
73200.0,2
8001401.0,1
9009148.0,3
4198838.0,2
4102231.0,1
4107630.0,11
4118375.0,1
8001755.0,2
4101910.0,4
7632.0,7
9014364.0,1
4111670.0,28
4103582.0,2
4103765.0,15
4112238.0,11
4100321.0,8
4112013.0,1
4112078.0,3
9887.0,6
4151633.0,2
4173945.0,2
4176940.0,39
4114360.0,90
4114969.0,1
4118523.0,15
4176096.0,62
4178887.0,1
4178720.0,1
8907.0,12
4111762.0,8
9007629.0,1
9013894.0,1
9036732.0,3
4111956.0,3
4115087.0,6
4103342.0,8
4101604.0,4
4107058.0,6
4119049.0,1
4170504.0,1
4100248.0,7
9009667.0,2
4160057.0,4
4116216.0,7
2804871.0,5
4123750.0,3
4119957.0,4
4103277.0,2
4107089.0,2
4122288.0,4
9008507.0,1
4122897.0,15
4176247.0,4
7101808.0,5
2800203.0,2
4120390.0,1
4110159.0,7
9001957.0,1
11958.0,6
4176756.0,11
4102088.0,12
4111664.0,6
9034734.0,1
2805837.0,2
9068.0,11
11907.0,3
4199203.0,3
4106315.0,1
4150156.0,20
2805678.0,1
4179284.0,9
4179296.0,5
11704.0,1
9297.0,5
4100683.0,12
4130179.0,10
4170075.0,2
4101984.0,11
4117353.0,15
4103168.0,8
4117995.0,2
4101.0,10
4178062.0,1
4101655.0,3
70174.0,2
4176090.0,8
11525.0,2
4170055.0,10
4108206.0,11
4176507.0,3
9135727.0,1
4110763.0,7
75433.0,10
4111859.0,6
4100773.0,3
4111854.0,36
4117019.0,27
4119286.0,3
4107307.0,1
4100929.0,2
4117160.0,5
4131061.0,4
4179181.0,13
4113855.0,2
4103509.0,16
4119775.0,6
4150592.0,5
4176928.0,9
4196921.0,2
7102695.0,10
4102089.0,4
72527.0,24
4105227.0,8
70986.0,7
2805954.0,1
9871.0,7
3118.0,5
8501546.0,5
2719.0,5
4115943.0,1
4103477.0,14
4102933.0,23
4170690.0,8
4197682.0,4
4109849.0,1
4119237.0,7
4170420.0,4
4110745.0,2
8002753.0,5
8058.0,4
4100895.0,1
4110420.0,11
4107916.0,30
4151556.0,3
72774.0,7
71322.0,6
4111680.0,31
4114995.0,2
12378.0,8
12404.0,2
4116133.0,1
4101346.0,9
8501271.0,2
4107079.0,18
4102942.0,14
10128.0,2
9007654.0,4
71565.0,3
2802865.0,1
9950.0,7
4117372.0,1
4111992.0,7
9010462.0,1
9010107.0,1
9578.0,2
74947.0,21
4116550.0,25
4102118.0,5
4130361.0,7
1888.0,17
4101405.0,9
9036406.0,1
4119240.0,6
4103352.0,4
4110829.0,1
4119134.0,2
8502016.0,1
4119755.0,3
4135003.0,19
4107295.0,9
4196942.0,1
9035840.0,1
4171340.0,10
4103739.0,2
4119227.0,3
4151558.0,5
4103693.0,15
8088.0,18
9010791.0,1
4100687.0,1
8794.0,5
